SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,220 Carroll St,Sunnyvale,CA,94086,2100000,2,1.0,,1180,12700,1930,,1780,,,,,http://www.redfin.com/CA/Sunnyvale/220-Carroll-St-94086/home/1464180,,,N,Y,37.37503,-122.027906
PAST SALE,November-25-2015,Condo/Co-op,448 Costa Mesa Ter Unit D,SUNNYVALE,CA,94085,620000,2,1.0,SUNNYVALE,880,902,1985,797,705,325,Sold,,,http://www.redfin.com/CA/Sunnyvale/448-Costa-Mesa-Ter-94085/unit-D/home/1653803,MLSListings,ML81519252,N,Y,37.392697,-122.045031
PAST SALE,,Single Family Residential,599 Gresham Ave,Sunnyvale,CA,94085,1700000,2,1.0,,1348,5292,1951,,1261,,,,,http://www.redfin.com/CA/Sunnyvale/599-Gresham-Ave-94085/home/1670716,,,N,Y,37.389166,-122.018655
PAST SALE,July-21-2017,Condo/Co-op,621 E El Camino Real #202,SUNNYVALE,CA,94087,510000,1,1.0,SUNNYVALE,590,1864,2006,193,864,320,Sold,,,http://www.redfin.com/CA/Sunnyvale/621-E-El-Camino-Real-94087/unit-202/home/12179593,MLSListings,ML81655838,N,Y,37.361893,-122.024229
PAST SALE,,Single Family Residential,1230 Heatherstone Way,Sunnyvale,CA,94087,1582500,3,1.0,,1078,5800,1953,,1468,,,,,http://www.redfin.com/CA/Sunnyvale/1230-Heatherstone-Way-94087/home/821792,,,N,Y,37.3673032,-122.0593734
PAST SALE,October-31-2017,Mobile/Manufactured Home,1220 Tasman #18,SUNNYVALE,CA,94089,129900,2,1.0,SUNNYVALE,672,,1969,91,193,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-18/home/143730375,MLSListings,ML81676238,N,Y,37.4013456,-121.9913841
PAST SALE,January-5-2018,Single Family Residential,109 N Frances St,SUNNYVALE,CA,94086,1380000,2,1.0,SUNNYVALE,1176,6096,1926,25,1173,,Sold,,,http://www.redfin.com/CA/Sunnyvale/109-N-Frances-St-94086/home/1304017,MLSListings,ML81684154,N,Y,37.3792058,-122.0307658
PAST SALE,July-6-2017,Condo/Co-op,708 San Conrado Ter #2,SUNNYVALE,CA,94085,580000,1,1.0,SUNNYVALE,784,2250,1986,208,740,339,Sold,,,http://www.redfin.com/CA/Sunnyvale/708-San-Conrado-Ter-94085/unit-2/home/1827941,MLSListings,ML81651154,N,Y,37.3925034,-122.0155496
PAST SALE,August-28-2017,Condo/Co-op,1750 Halford Ave #206,SANTA CLARA,CA,95051,435000,1,1.0,SANTA CLARA,678,1554,1970,155,642,473,Sold,,,http://www.redfin.com/CA/Santa-Clara/1750-Halford-Ave-95051/unit-206/home/1058409,MLSListings,ML81672957,N,Y,37.3557149,-121.998715
PAST SALE,June-13-2017,Townhouse,125 Connemara Way #151,SUNNYVALE,CA,94087,820000,2,1.0,SUNNYVALE,900,2150,1971,231,911,298,Sold,,,http://www.redfin.com/CA/Sunnyvale/125-Connemara-Way-94087/unit-151/home/759959,MLSListings,ML81650816,N,Y,37.3471379,-122.0318218
PAST SALE,December-6-2017,Single Family Residential,591 Bryan Ave,Sunnyvale,CA,94086-6420,1500000,3,1.0,Santa Clara,1226,5400,1948,55,1223,,Sold,,,http://www.redfin.com/CA/Sunnyvale/591-Bryan-Ave-94086/home/1623053,EBRD/CCAR/Bay East,40802999,N,Y,37.3730762,-122.0216563
PAST SALE,May-19-2017,Single Family Residential,1016 Fig,SUNNYVALE,CA,94087,1620000,3,1.0,SUNNYVALE,1066,7200,1954,256,1520,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1016-Fig-Ave-94087/home/650508,MLSListings,ML81647021,N,Y,37.3631464,-122.0567789
PAST SALE,,Single Family Residential,328 Flora Vista Ave,Sunnyvale,CA,94086,950000,2,1.0,,723,4305,1952,,1314,,,,,http://www.redfin.com/CA/Sunnyvale/328-Flora-Vista-Ave-94086/home/1462823,,,N,Y,37.3728601,-122.0279203
PAST SALE,February-3-2015,Condo/Co-op,1730 HALFORD Ave #152,Santa Clara,CA,95051,310000,1,1.0,Santa Clara,678,1554,1970,1092,457,433,Sold,,,http://www.redfin.com/CA/Santa-Clara/1730-Halford-Ave-95051/unit-152/home/1274047,MLSListings,ML81434703,N,Y,37.3551009,-121.9999865
PAST SALE,,Single Family Residential,366 Orchard Ave,Sunnyvale,CA,94085,750000,2,1.0,,790,5200,1942,,949,,,,,http://www.redfin.com/CA/Sunnyvale/366-Orchard-Ave-94085/home/658910,,,N,Y,37.3868904,-122.0280674
PAST SALE,December-8-2017,Single Family Residential,482 Morse Ave,SUNNYVALE,CA,94085,1371000,3,1.0,SUNNYVALE,917,7000,1947,53,1495,,Sold,,,http://www.redfin.com/CA/Sunnyvale/482-Morse-Ave-94085/home/1310259,MLSListings,ML81682775,N,Y,37.386172,-122.021237
PAST SALE,May-26-2017,Condo/Co-op,606 San Conrado Ter #3,SUNNYVALE,CA,94085,580000,1,1.0,SUNNYVALE,784,2250,1985,249,740,339,Sold,,,http://www.redfin.com/CA/Sunnyvale/606-San-Conrado-Ter-94085/unit-3/home/579225,MLSListings,ML81648405,N,Y,37.391335,-122.015574
PAST SALE,June-20-2017,Condo/Co-op,795 N Fair Oaks Ave #6,SUNNYVALE,CA,94085,650000,2,1.0,SUNNYVALE,926,960,1972,224,702,336,Sold,,,http://www.redfin.com/CA/Sunnyvale/795-N-Fair-Oaks-Ave-94085/unit-6/home/1440019,MLSListings,ML81653787,N,Y,37.393379,-122.014617
PAST SALE,,Single Family Residential,498 N Fair Oaks Ave,Sunnyvale,CA,94085,895000,3,1.0,,1150,4355,1900,,778,,,,,http://www.redfin.com/CA/Sunnyvale/498-N-Fair-Oaks-Ave-94085/home/1433156,,,N,Y,37.3850622,-122.0170357
PAST SALE,,Single Family Residential,1398 Hampton Dr,Sunnyvale,CA,94087,1200000,3,1.0,,1014,7060,1950,,1183,,,,,http://www.redfin.com/CA/Sunnyvale/1398-Hampton-Dr-94087/home/829157,,,N,Y,37.348418,-122.0129081
PAST SALE,October-26-2017,Single Family Residential,1436 Hampton Dr,SUNNYVALE,CA,94087,1550000,2,1.0,SUNNYVALE,827,7068,1950,96,1874,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1436-Hampton-Dr-94087/home/1604597,MLSListings,ML81681605,Y,Y,37.3473493,-122.0129489
