SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-7-2017,Single Family Residential,16225 Church St,MORGAN HILL,CA,95037,650000,2,1.0,MORGAN HILL,736,6500,1953,176,883,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/16225-Church-St-95037/home/1625640,MLSListings,ML81655355,N,Y,37.1165161,-121.6427243
PAST SALE,January-25-2018,Other,215 Tennant Ave,MORGAN HILL,CA,95037,1000000,,,MORGAN HILL,,46173,,5,,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/215-Tennant-Ave-95037/home/12177366,MLSListings,ML81682401,N,Y,37.1149259,-121.639576
PAST SALE,January-17-2018,Condo/Co-op,58 E 4th St,MORGAN HILL,CA,95037,500000,2,1.0,MORGAN HILL,788,820,1956,13,635,200,Sold,,,http://www.redfin.com/CA/Morgan-Hill/58-E-4th-St-95037/home/1531107,MLSListings,ML81686149,N,Y,37.127664,-121.650256
PAST SALE,May-24-2017,Single Family Residential,17645 Peak Ave,MORGAN HILL,CA,95037,775000,3,1.0,MORGAN HILL,1890,9800,1947,251,410,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/17645-Peak-Ave-95037/home/1604301,MLSListings,ML81642318,N,Y,37.1269953,-121.6631126
PAST SALE,August-10-2017,Single Family Residential,35 Wright Ave,MORGAN HILL,CA,95037,528000,2,1.0,MORGAN HILL,889,4300,1940,173,594,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/35-Wright-Ave-95037/home/1238095,MLSListings,ML81648301,N,Y,37.1348986,-121.6595685
PAST SALE,,Condo/Co-op,18222 Hale Ave,Morgan Hill,CA,95037,440000,3,1.0,,1145,,1976,,384,,,,,http://www.redfin.com/CA/Morgan-Hill/18222-Hale-Ave-95037/home/1444850,,,N,Y,37.137551,-121.664961
PAST SALE,,Single Family Residential,20 Keystone Ave,Morgan Hill,CA,95037,680000,3,1.0,,1188,10640,1955,,572,,,,,http://www.redfin.com/CA/Morgan-Hill/20-Keystone-Ave-95037/home/1184765,,,N,Y,37.1306302,-121.6555861
PAST SALE,May-30-2017,Single Family Residential,19190 Rose Ln,MORGAN HILL,CA,95037,435000,2,1.0,MORGAN HILL,768,3500,1935,245,566,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/19190-Rose-Ln-95037/home/52672507,MLSListings,ML81640441,N,Y,37.1514118,-121.6701458
PAST SALE,,Condo/Co-op,18427 Jade Ln,Morgan Hill,CA,95037,308500,1,1.0,,1090,,2008,,283,,,,,http://www.redfin.com/CA/Morgan-Hill/18427-Jade-Ln-95037/home/23046979,,,N,Y,37.145703,-121.6606189
PAST SALE,May-10-2017,Single Family Residential,16720 Audrey Dr,MORGAN HILL,CA,95037,409500,1,1.0,MORGAN HILL,587,2240,1990,265,698,150,Sold,,,http://www.redfin.com/CA/Morgan-Hill/16720-Audrey-Dr-95037/home/1028839,MLSListings,ML81642075,N,Y,37.1271946,-121.6348484
PAST SALE,November-20-2017,Single Family Residential,621 Hale Ave,MORGAN HILL,CA,95037,500000,3,1.0,MORGAN HILL,1200,24393,1960,71,417,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/621-Hale-Ave-95037/home/1772721,MLSListings,ML81671203,N,Y,37.1714544,-121.7112141
PAST SALE,,Condo/Co-op,18429 Opal Ln,Morgan Hill,CA,95037,390000,1,1.0,,1090,,2008,,358,,,,,http://www.redfin.com/CA/Morgan-Hill/18429-Opal-Ln-95037/home/23047011,,,N,Y,37.1459126,-121.660275
PAST SALE,,Single Family Residential,15105 Bellini Way,Morgan Hill,CA,95037,218500,3,1.0,,1235,4055,2003,,177,,,,,http://www.redfin.com/CA/Morgan-Hill/15105-Bellini-Way-95037/home/937762,,,N,Y,37.096159,-121.645923
PAST SALE,March-21-2017,Single Family Residential,334 Via Loma,MORGAN HILL,CA,95037,630000,2,1.0,MORGAN HILL,931,6000,1972,315,677,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/334-Via-Loma-95037/home/1694755,MLSListings,ML81638461,N,Y,37.1414763,-121.6685587
PAST SALE,September-1-2017,Single Family Residential,15585 Hill Rd,MORGAN HILL,CA,95037,800000,2,1.0,MORGAN HILL,900,63597,1958,151,889,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/15585-Hill-Rd-95037/home/1026155,MLSListings,ML81672519,N,Y,37.120238,-121.605094
PAST SALE,September-29-2017,Single Family Residential,350 Via Loma,MORGAN HILL,CA,95037,658250,2,1.0,MORGAN HILL,931,5750,1972,123,707,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/350-Via-Loma-95037/home/1014501,MLSListings,ML81676275,N,Y,37.1409738,-121.668521
PAST SALE,June-19-2017,Single Family Residential,17150 Monterey St,MORGAN HILL,CA,95037,725000,2,1.0,MORGAN HILL,1208,5600,1900,225,600,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/17150-Monterey-Rd-95037/home/961534,MLSListings,ML81649181,N,Y,37.126987,-121.6511363
PAST SALE,November-14-2017,Single Family Residential,330 Via Loma,MORGAN HILL,CA,95037,730000,4,1.0,MORGAN HILL,1320,6000,1968,77,553,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/330-Via-Loma-95037/home/1589226,MLSListings,ML81681082,N,Y,37.1416321,-121.6686566
PAST SALE,June-30-2017,Single Family Residential,322C Casa Loma Rd,MORGAN HILL,CA,95037,629000,1,1.0,MORGAN HILL,895,327135,1954,214,703,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/322-Casa-Loma-Rd-95037/home/951700,MLSListings,ML81650653,N,Y,37.148485,-121.757164
PAST SALE,November-1-2017,Single Family Residential,9610 Monterey Rd,MORGAN HILL,CA,95037,692000,2,1.0,MORGAN HILL,780,19650,1950,90,887,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/9610-Monterey-Rd-95037/home/40176560,MLSListings,ML81655438,N,Y,37.1988777,-121.7202275
PAST SALE,May-24-2017,Single Family Residential,17685 Peak Ave,MORGAN HILL,CA,95037,680000,3,1.0,MORGAN HILL,1022,7000,1948,251,665,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/17685-Peak-Ave-95037/home/1750201,MLSListings,ML81643252,N,Y,37.1282031,-121.6641173
PAST SALE,,Condo/Co-op,18226 Hale Ave Apt G,Morgan Hill,CA,95037,435000,3,1.0,,1145,,1976,,380,,,,,http://www.redfin.com/CA/Morgan-Hill/18226-Hale-Ave-95037/unit-G/home/1014871,,,N,Y,37.138008,-121.664772
PAST SALE,,Single Family Residential,70 W 1st St,Morgan Hill,CA,95037,525000,1,1.0,,729,5600,1920,,720,,,,,http://www.redfin.com/CA/Morgan-Hill/70-W-1st-St-95037/home/1016614,,,N,Y,37.1287282,-121.6549266
PAST SALE,May-19-2017,Single Family Residential,748 Natalie Dr,MORGAN HILL,CA,95037,410000,1,1.0,MORGAN HILL,587,2560,1990,256,698,150,Sold,,,http://www.redfin.com/CA/Morgan-Hill/748-Natalie-Dr-95037/home/706674,MLSListings,ML81642799,N,Y,37.1262401,-121.634896
PAST SALE,September-22-2017,Single Family Residential,85 E 1st St,MORGAN HILL,CA,95037,786500,2,1.0,MORGAN HILL,871,9287,1958,130,903,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/85-E-1st-St-95037/home/1100114,MLSListings,ML81671808,N,Y,37.1304431,-121.652572
PAST SALE,June-21-2017,Condo/Co-op,146 La Crosse Dr,MORGAN HILL,CA,95037,396000,1,1.0,MORGAN HILL,672,435,1984,223,589,375,Sold,,,http://www.redfin.com/CA/Morgan-Hill/146-La-Crosse-Dr-95037/home/1343548,MLSListings,ML81654177,N,Y,37.109761,-121.64481
PAST SALE,May-19-2017,Single Family Residential,1862 Llagas Rd,MORGAN HILL,CA,95037,594000,2,1.0,MORGAN HILL,726,217800,1977,256,818,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/1862-Llagas-Rd-95037/home/1379266,MLSListings,ML81645950,N,Y,37.123555,-121.685678
PAST SALE,May-23-2017,Vacant Land,1470 San Pedro Ave,MORGAN HILL,CA,95037,1245000,,,MORGAN HILL,,397702,,252,,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/1470-San-Pedro-Ave-95037/home/641167,MLSListings,ML81640313,N,Y,37.129306,-121.622901
PAST SALE,July-31-2017,Single Family Residential,16716 Audrey Dr,MORGAN HILL,CA,95037,410000,1,1.0,MORGAN HILL,587,2240,1990,183,698,150,Sold,,,http://www.redfin.com/CA/Morgan-Hill/16716-Audrey-Dr-95037/home/1845687,MLSListings,ML81652594,N,Y,37.1270399,-121.6347812
PAST SALE,November-28-2017,Single Family Residential,17225 Torrey Ct,Morgan Hill,CA,95037,715000,3,1.5,Crestview,1484,6600,1957,63,482,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/17225-Torrey-Ct-95037/home/1325443,EBRD/CCAR/Bay East,40800766,N,Y,37.1230915,-121.6607468
PAST SALE,October-9-2017,Townhouse,18210 Hale Ave Unit A,MORGAN HILL,CA,95037,490000,3,1.5,MORGAN HILL,1145,1160,1976,113,428,285,Sold,,,http://www.redfin.com/CA/Morgan-Hill/18210-Hale-Ave-95037/unit-A/home/1272420,MLSListings,ML81675673,N,Y,37.137721,-121.664097
PAST SALE,June-14-2017,Single Family Residential,29000 Loma Chiquita Rd,LOS GATOS,CA,95033,510000,1,1.5,LOS GATOS,800,560181,1935,230,638,,Sold,,,http://www.redfin.com/CA/Los-Gatos/29000-Loma-Chiquita-Rd-95033/home/21844617,MLSListings,ML81648373,N,Y,37.1019132,-121.801613
PAST SALE,December-11-2017,Townhouse,18224 Hale Ave Unit D,MORGAN HILL,CA,95037,475000,2,1.5,MORGAN HILL,952,1160,1976,50,499,280,Sold,,,http://www.redfin.com/CA/Morgan-Hill/18224-Hale-Ave-95037/unit-D/home/1654527,MLSListings,ML81683825,N,Y,37.1378392,-121.6648172
PAST SALE,June-14-2017,Single Family Residential,460 Farallon Dr,MORGAN HILL,CA,95037,667500,3,1.5,MORGAN HILL,1000,6300,1957,230,668,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/460-Farallon-Dr-95037/home/1017362,MLSListings,ML81650676,N,Y,37.1226101,-121.6604457
PAST SALE,March-28-2017,Townhouse,18222 Hale Ave Unit A,MORGAN HILL,CA,95037,450000,3,1.5,MORGAN HILL,1145,1160,1976,308,393,280,Sold,,,http://www.redfin.com/CA/Morgan-Hill/18222-Hale-Ave-95037/unit-A/home/1395026,MLSListings,ML81589718,N,Y,37.137551,-121.664961
PAST SALE,August-10-2017,Townhouse,17151 Creekside Cir,MORGAN HILL,CA,95037,526900,2,1.5,MORGAN HILL,1036,1584,1986,173,509,300,Sold,,,http://www.redfin.com/CA/Morgan-Hill/17151-Creekside-Cir-95037/home/1011952,MLSListings,ML81653883,N,Y,37.128817,-121.6456856
PAST SALE,,Townhouse,18210 Hale Ave Apt B,Morgan Hill,CA,95037,500000,3,1.0,,1145,1160,1976,,437,,,,,http://www.redfin.com/CA/Morgan-Hill/18210-Hale-Ave-95037/unit-B/home/1293607,,,N,Y,37.137721,-121.664097
PAST SALE,May-1-2017,Townhouse,18222 Hale Ave Unit E,MORGAN HILL,CA,95037,440000,3,1.5,MORGAN HILL,1145,1160,1976,274,384,285,Sold,,,http://www.redfin.com/CA/Morgan-Hill/18222-Hale-Ave-95037/unit-E/home/105498828,MLSListings,ML81636147,N,Y,37.137551,-121.664961
PAST SALE,March-24-2017,Townhouse,357 Creekview Dr,MORGAN HILL,CA,95037,535000,2,1.5,MORGAN HILL,1024,1280,1985,312,522,300,Sold,,,http://www.redfin.com/CA/Morgan-Hill/357-Creekview-Dr-95037/home/1011908,MLSListings,ML81638142,N,Y,37.1288534,-121.6450541
PAST SALE,November-7-2017,Townhouse,18212 Hale Ave Unit C,MORGAN HILL,CA,95037,485000,3,1.5,MORGAN HILL,1145,1160,1976,84,424,280,Sold,,,http://www.redfin.com/CA/Morgan-Hill/18212-Hale-Ave-95037/unit-C/home/1578154,MLSListings,ML81680223,N,Y,37.137885,-121.664478
PAST SALE,October-31-2017,Townhouse,18204 Hale Ave Unit F,MORGAN HILL,CA,95037,502000,3,1.5,MORGAN HILL,1145,1160,1976,91,438,280,Sold,,,http://www.redfin.com/CA/Morgan-Hill/18204-Hale-Ave-95037/unit-F/home/1810479,MLSListings,ML81679840,N,Y,37.137248,-121.664886
PAST SALE,,Townhouse,18216 Hale Ave Apt D,Morgan Hill,CA,95037,140000,3,1.0,,1145,1160,1976,,122,,,,,http://www.redfin.com/CA/Morgan-Hill/18216-Hale-Ave-95037/unit-D/home/778040,,,N,Y,37.137369,-121.66588
PAST SALE,August-16-2017,Single Family Residential,1570 Peppertree Ct,MORGAN HILL,CA,95037,695000,3,1.5,MORGAN HILL,1065,7840,1976,167,653,,Sold,,,http://www.redfin.com/CA/Morgan-Hill/1570-Peppertree-Ct-95037/home/1394937,MLSListings,ML81669609,N,Y,37.1354355,-121.6241684
PAST SALE,March-10-2017,Condo/Co-op,744 Mendecino Way,MORGAN HILL,CA,95037,537000,2,1.5,MORGAN HILL,1734,1660,1979,326,310,356,Sold,,,http://www.redfin.com/CA/Morgan-Hill/744-Mendocino-Way-95037/home/909567,MLSListings,ML81638853,N,Y,37.096405,-121.639551
PAST SALE,September-22-2017,Townhouse,16980 Sugar Pine Dr,MORGAN HILL,CA,95037,600000,2,1.5,MORGAN HILL,1148,3528,1991,130,523,275,Sold,,,http://www.redfin.com/CA/Morgan-Hill/16980-Sugarpine-Dr-95037/home/1028859,MLSListings,ML81667921,N,Y,37.1354789,-121.620929
PAST SALE,November-1-2017,Townhouse,15133 Yosemite Way,MORGAN HILL,CA,95037,614000,2,1.5,MORGAN HILL,1758,1695,1978,90,349,356,Sold,,,http://www.redfin.com/CA/Morgan-Hill/15133-Yosemite-Way-95037/home/1032843,MLSListings,ML81679712,N,Y,37.0977744,-121.641821
PAST SALE,August-31-2017,Townhouse,18202 Hale Ave Unit C,MORGAN HILL,CA,95037,439950,3,1.5,MORGAN HILL,1145,1160,1976,152,384,260,Sold,,,http://www.redfin.com/CA/Morgan-Hill/18202-Hale-Ave-95037/unit-C/home/706205,MLSListings,ML81673871,N,Y,37.1370239,-121.665264
PAST SALE,May-12-2017,Townhouse,15148 Lassen Way,MORGAN HILL,CA,95037,555000,2,1.5,MORGAN HILL,1758,1695,1978,263,316,356,Sold,,,http://www.redfin.com/CA/Morgan-Hill/15148-Lassen-Way-95037/home/1018928,MLSListings,ML81645242,N,Y,37.097467,-121.642
PAST SALE,August-23-2017,Townhouse,433 Creekside Ln,MORGAN HILL,CA,95037,520500,2,1.5,MORGAN HILL,1036,1584,1984,160,502,300,Sold,,,http://www.redfin.com/CA/Morgan-Hill/433-Creekside-Ln-95037/home/1003741,MLSListings,ML81669999,N,Y,37.1287122,-121.6429802
