SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-17-2017,Condo/Co-op,1982 W Bayshore Rd #315,EAST PALO ALTO,CA,94303,580000,1,1.0,EAST PALO ALTO,823,154573,2002,197,705,360,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1982-W-Bayshore-Rd-94303/unit-315/home/17307472,MLSListings,ML81656127,N,Y,37.4525501,-122.1289157
PAST SALE,,Single Family Residential,2118 Capitol Ave,East Palo Alto,CA,94303,7000,2,1.0,,920,7200,1951,,8,,,,,http://www.redfin.com/CA/East-Palo-Alto/2118-Capitol-Ave-94303/home/1816623,,,N,Y,37.4632081,-122.1401924
PAST SALE,,Single Family Residential,2265 Cooley Ave,East Palo Alto,CA,94303,750000,2,1.0,,1180,5400,1947,,636,,,,,http://www.redfin.com/CA/East-Palo-Alto/2265-Cooley-Ave-94303/home/1936635,,,N,Y,37.4673464,-122.1396424
PAST SALE,,Single Family Residential,1629 Woodland Ave,East Palo Alto,CA,94303,1098545,3,1.0,,1360,8400,1945,,808,,,,,http://www.redfin.com/CA/East-Palo-Alto/1629-Woodland-Ave-94303/home/1398346,,,N,Y,37.4570604,-122.140362
PAST SALE,,Multi-Family (2-4 Unit),1934 Capitol Ave,East Palo Alto,CA,94303,4748000,16,1.0,,8102,20040214,1949,,586,,,,,http://www.redfin.com/CA/East-Palo-Alto/1934-Capitol-Ave-94303/home/1776150,,,N,Y,37.4586077,-122.1401758
PAST SALE,,Multi-Family (2-4 Unit),1909 Capitol Ave,East Palo Alto,CA,94303,1737000,6,4.0,,2750,9900,1937,,632,,,,,http://www.redfin.com/CA/East-Palo-Alto/1909-Capitol-Ave-94303/home/1742555,,,N,Y,37.4578671,-122.1407398
PAST SALE,,Single Family Residential,1909 Cooley Ave,East Palo Alto,CA,94303,761000,3,2.0,,1640,7862,1940,,464,,,,,http://www.redfin.com/CA/East-Palo-Alto/1909-Cooley-Ave-94303/home/1668074,,,N,Y,37.456243,-122.1393222
PAST SALE,September-30-2015,Other,961 Beech St,EAST PALO ALTO,CA,94303,766000,,,EAST PALO ALTO,,21780,,853,,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/961-Beech-St-94303/home/92213880,MLSListings,ML81498836,N,Y,37.4657095,-122.1335192
PAST SALE,June-26-2015,Single Family Residential,866 Donohoe St,EAST PALO ALTO,CA,94303,710000,3,2.5,EAST PALO ALTO,1340,7841,1979,949,530,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/866-Donohoe-St-94303/home/867048,MLSListings,ML81466506,N,Y,37.4618496,-122.1354502
PAST SALE,May-13-2015,Single Family Residential,842 Weeks St,EAST PALO ALTO,CA,94303,755000,4,2.0,EAST PALO ALTO,1450,11004,1932,993,521,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/842-Weeks-St-94303/home/1816590,MLSListings,ML81459873,N,Y,37.4699183,-122.1359537
PAST SALE,June-16-2016,Single Family Residential,38 Buchanan Ct,EAST PALO ALTO,CA,94303,639000,4,2.0,EAST PALO ALTO,2040,5929,1988,593,313,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/38-Buchanan-Ct-94303/home/2050639,MLSListings,ML81550245,N,Y,37.4692108,-122.1336268
PAST SALE,,Single Family Residential,917 Beech St,East Palo Alto,CA,94303,352500,3,2.0,,1250,7006,1995,,282,,,,,http://www.redfin.com/CA/East-Palo-Alto/917-Beech-St-94303/home/865035,,,N,Y,37.4652742,-122.1342066
PAST SALE,,Single Family Residential,1175 Cypress St,East Palo Alto,CA,94303,650000,4,2.0,,1310,6630,1955,,496,,,,,http://www.redfin.com/CA/East-Palo-Alto/1175-Cypress-St-94303/home/2009485,,,N,Y,37.4662902,-122.1288698
