SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-16-2015,Single Family Residential,1505 Hawser Ln,Half Moon Bay,CA,94019,735000,2,1.0,Half Moon Bay,810,6500,1971,959,907,,Sold,,,http://www.redfin.com/CA/Half-Moon-Bay/1505-Hawser-Ln-94019/home/1275718,San Francisco MLS,432298,N,Y,37.4812232,-122.4391114
PAST SALE,August-14-2017,Single Family Residential,1182 Columbus St,EL GRANADA,CA,94018,1287000,5,2.5,EL GRANADA,2760,6050,1996,169,466,,Sold,,,http://www.redfin.com/CA/El-Granada/1182-Columbus-St-94018/home/140320778,MLSListings,ML81668922,N,Y,37.503708373,-122.4639197
PAST SALE,November-20-2017,Single Family Residential,447 Montecito Ave,EL GRANADA,CA,94019,995000,3,2.0,EL GRANADA,1290,5000,1971,71,771,,Sold,,,http://www.redfin.com/CA/Half-Moon-Bay/447-Montecito-Ave-94019/home/1931427,MLSListings,ML81681366,N,Y,37.5093226,-122.4778658
PAST SALE,,Single Family Residential,448 Correas St,Half Moon Bay,CA,94019,1245000,3,2.0,,2510,6600,1989,,496,,,,,http://www.redfin.com/CA/Half-Moon-Bay/448-Correas-St-94019/home/824304,,,N,Y,37.4621359,-122.4365754
PAST SALE,November-7-2016,Other,0 Red Hawk Ct,HALF MOON BAY,CA,94019,9500000,,,HALF MOON BAY,,252648,,449,,,Sold,,,http://www.redfin.com/CA/HALF-MOON-BAY/0-Red-Hawk-Ct-94019/home/106132679,MLSListings,ML81589125,N,Y,37.4903082,-122.4353995
PAST SALE,,Single Family Residential,712 Main St,Half Moon Bay,CA,94019,930000,3,2.0,,1140,9500,1915,,816,,,,,http://www.redfin.com/CA/Half-Moon-Bay/712-Main-St-94019/home/2054341,,,N,Y,37.4613382,-122.4297661
PAST SALE,December-13-2016,Vacant Land,0 Myrtle St,Half Moon Bay,CA,94019,80000,,,Half Moon Bay,,2709,,413,,,Sold,,,http://www.redfin.com/CA/Half-Moon-Bay/Myrtle-St-94019/home/28912588,MLSListings,ML81044804,N,Y,37.4590706,-122.4354853
PAST SALE,June-29-2016,Single Family Residential,231 Bayhill Rd,HALF MOON BAY,CA,94019,1719000,4,3.0,HALF MOON BAY,3112,7232,2016,580,552,109,Sold,,,http://www.redfin.com/CA/Half-Moon-Bay/231-Bayhill-Rd-94019/home/108240739,MLSListings,ML81592867,N,Y,37.440055,-122.435933
PAST SALE,July-14-2015,Townhouse,120 Patrick Way,HALF MOON BAY,CA,94019,800000,3,2.5,HALF MOON BAY,1580,1187,1995,931,506,380,Sold,,,http://www.redfin.com/CA/Half-Moon-Bay/Undisclosed-address-94019/home/1099325,MLSListings,ML81468954,N,Y,37.468269,-122.425368
PAST SALE,June-6-2016,Multi-Family (2-4 Unit),491-493 Pine Ave,HALF MOON BAY,CA,94019,885000,5,,HALF MOON BAY,3620,6000,1977,603,244,,Sold,,,http://www.redfin.com/CA/Half-Moon-Bay/493-Pine-Ave-94019/home/101649572,MLSListings,ML81518137,N,Y,37.4651371,-122.4347092
