SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-9-2018,Single Family Residential,292 Alta Vista Way,DALY CITY,CA,94014,1201888,3,3.0,DALY CITY,1640,3300,1964,21,733,,Sold,,,http://www.redfin.com/CA/Daly-City/292-Alta-Vista-Way-94014/home/1695885,MLSListings,ML81686735,N,Y,37.7041909,-122.44151
PAST SALE,December-10-2015,Single Family Residential,33 Santa Cruz Ave,San Francisco,CA,94112,830000,3,2.5,Outer Mission,1738,2299,1976,782,478,,Sold,,,http://www.redfin.com/CA/San-Francisco/33-Santa-Cruz-Ave-94112/unit-3/home/1822493,San Francisco MLS,439312,N,Y,37.7092003,-122.4654368
PAST SALE,October-13-2015,Single Family Residential,785 Skyline Dr,Daly City,CA,94015,775000,4,2.0,Westlake Terrace,1293,3400,1958,840,599,,Sold,,,http://www.redfin.com/CA/Daly-City/785-Skyline-Dr-94015/home/2059535,San Francisco MLS,437055,N,Y,37.6724869,-122.4887948
PAST SALE,March-9-2016,Condo/Co-op,371 Imperial Way #115,Daly City,CA,94015,380000,1,1.0,Crown Colony,717,,1974,692,530,366,Sold,,,http://www.redfin.com/CA/Daly-City/371-Imperial-Way-94015/unit-115/home/1215670,San Francisco MLS,441289,N,Y,37.6666498,-122.4641332
PAST SALE,June-17-2016,Condo/Co-op,332 Philip Dr #106,DALY CITY,CA,94015,614000,3,2.0,DALY CITY,1242,,1975,592,494,553,Sold,,,http://www.redfin.com/CA/Daly-City/332-Philip-Dr-94015/unit-106/home/1234154,MLSListings,ML81583900,N,Y,37.669156,-122.464476
PAST SALE,February-18-2016,Townhouse,278 Greenview Dr,Daly City,CA,94014,870000,3,2.5,Southern Hills,1562,,1985,712,557,333,Sold,,,http://www.redfin.com/CA/Daly-City/278-Greenview-Dr-94014/home/1252362,San Francisco MLS,440784,N,Y,37.7019866,-122.4434682
PAST SALE,December-8-2017,Single Family Residential,3 Grandview Ave,DALY CITY,CA,94015,938000,3,2.0,DALY CITY,1160,3675,1959,53,809,,Sold,,,http://www.redfin.com/CA/Daly-City/3-Grandview-Ave-94015/home/1337960,MLSListings,ML81683688,N,Y,37.6752047,-122.4855835
PAST SALE,March-3-2016,Single Family Residential,991 Maddux Dr,DALY CITY,CA,94015,835500,3,1.0,DALY CITY,1140,3497,1954,698,733,,Sold,,,http://www.redfin.com/CA/Daly-City/991-Maddux-Dr-94015/home/2018472,MLSListings,ML81547828,N,Y,37.6971366,-122.4867533
PAST SALE,April-21-2017,Single Family Residential,5030 Palmetto Ave,PACIFICA,CA,94044,1000000,4,3.0,PACIFICA,1750,4000,1966,284,571,,Sold,,,http://www.redfin.com/CA/Pacifica/5030-Palmetto-Ave-94044/home/2003917,MLSListings,ML81641491,N,Y,37.6607801,-122.4893629
PAST SALE,April-28-2015,Condo/Co-op,5007 Palmetto Ave #42,Pacifica,CA,94044,545000,2,1.0,Pacifica,1000,,1973,1008,545,545,Sold,,,http://www.redfin.com/CA/Pacifica/5007-Palmetto-Ave-94044/unit-42/home/1243509,San Francisco MLS,430552,N,Y,37.659868,-122.490982
