SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,1965 Farndon Ave,Los Altos,CA,94024,2200000,3,1.0,,1516,10246,1955,,1451,,,,,http://www.redfin.com/CA/Los-Altos/1965-Farndon-Ave-94024/home/1401056,,,N,Y,37.3428378,-122.0667889
PAST SALE,April-21-2017,Single Family Residential,941 Seena Ave,LOS ALTOS,CA,94024,2605000,2,1.0,LOS ALTOS,1056,10058,1947,284,2467,,Sold,,,http://www.redfin.com/CA/Los-Altos/941-Seena-Ave-94024/home/642522,MLSListings,ML81645149,N,Y,37.3661854,-122.0917941
PAST SALE,,Condo/Co-op,4250 El Camino Real Apt A310,Palo Alto,CA,94306,195500,1,1.0,,557,,1983,,351,,,,,http://www.redfin.com/CA/Palo-Alto/4250-El-Camino-Real-94306/unit-A310/home/578672,,,N,Y,37.4067161,-122.1218394
PAST SALE,June-15-2016,Condo/Co-op,2211 Latham St #306,MOUNTAIN VIEW,CA,94040,680000,1,1.0,MOUNTAIN VIEW,1000,1080,1978,594,680,420,Sold,,,http://www.redfin.com/CA/Mountain-View/2211-Latham-St-94040/unit-306/home/2121186,MLSListings,ML81585150,N,Y,37.3973009,-122.1030065
PAST SALE,,Single Family Residential,328 Jardin Dr,Los Altos,CA,94022,2113000,3,1.0,,1440,6400,1952,,1467,,,,,http://www.redfin.com/CA/Los-Altos/328-Jardin-Dr-94022/home/1095903,,,N,Y,37.3883929,-122.1058191
PAST SALE,February-1-2017,Condo/Co-op,460 Lassen St #8,LOS ALTOS,CA,94022,966100,2,1.0,LOS ALTOS,990,1936,1964,363,976,435,Sold,,,http://www.redfin.com/CA/Los-Altos/460-Lassen-St-94022/unit-8/home/1834726,MLSListings,ML81636050,N,Y,37.3742988,-122.1121784
PAST SALE,November-7-2017,Single Family Residential,1855 Esberg Rd,LOS ALTOS,CA,94024,2665000,2,1.0,LOS ALTOS,1008,11250,1951,84,2644,,Sold,,,http://www.redfin.com/CA/Los-Altos/1855-Esberg-Rd-94024/home/776222,MLSListings,ML81678454,N,Y,37.3455586,-122.091703
PAST SALE,April-28-2017,Single Family Residential,1014 Mercedes Ave,LOS ALTOS,CA,94022,2710000,2,1.0,LOS ALTOS,1019,9525,1950,277,2659,,Sold,,,http://www.redfin.com/CA/Los-Altos/Mercedes-Ave-94022/home/630881,MLSListings,ML81644546,N,Y,37.4004339,-122.118686
PAST SALE,February-24-2017,Single Family Residential,1924 Churton Ave,LOS ALTOS,CA,94024,2280000,3,1.0,LOS ALTOS,1497,11745,1952,340,1523,,Sold,,,http://www.redfin.com/CA/Los-Altos/1924-Churton-Ave-94024/home/1258225,MLSListings,ML81635973,N,Y,37.3438242,-122.0677074
PAST SALE,May-16-2017,Condo/Co-op,1070 Mercedes Ave #4,LOS ALTOS,CA,94022,1000000,1,1.0,LOS ALTOS,1000,2440,1971,259,1000,525,Sold,,,http://www.redfin.com/CA/Los-Altos/Undisclosed-address-94022/home/1822577,MLSListings,ML81646455,N,Y,37.4021583,-122.1181048
PAST SALE,June-17-2016,Single Family Residential,2283 Grant Rd,LOS ALTOS,CA,94024,1600000,3,1.0,LOS ALTOS,1049,10001,1950,592,1525,,Sold,,,http://www.redfin.com/CA/Los-Altos/2283-Grant-Rd-94024/home/1550056,MLSListings,ML81580105,Y,Y,37.3385843,-122.0682023
