SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,185 Union Ave Apt 46,Campbell,CA,95008,405000,1,1.0,,704,,1978,,575,,,,,http://www.redfin.com/CA/Campbell/185-Union-Ave-95008/unit-46/home/1444535,,,N,Y,37.2843317,-121.9357697
PAST SALE,February-23-2017,Condo/Co-op,848 Apricot Ave Unit G,CAMPBELL,CA,95008,495000,1,1.0,CAMPBELL,887,924,1982,341,558,350,Sold,,,http://www.redfin.com/CA/Campbell/848-Apricot-Ave-95008/unit-G/home/825201,MLSListings,ML81635239,N,Y,37.283294,-121.934894
PAST SALE,December-15-2017,Condo/Co-op,325 N 3rd St #2,CAMPBELL,CA,95008,626000,2,1.0,CAMPBELL,903,2000,1971,46,693,230,Sold,,,http://www.redfin.com/CA/Campbell/325-N-3rd-St-95008/unit-2/home/1095720,MLSListings,ML81684085,N,Y,37.2919581,-121.9473956
PAST SALE,,Single Family Residential,90 Jane Ann Way,Campbell,CA,95008,2235000,5,4.0,,3692,10000,2017,,605,,,,,http://www.redfin.com/CA/Campbell/90-Jane-Ann-Way-95008/home/1727207,,,N,Y,37.2855019,-121.9639296
PAST SALE,August-7-2017,Condo/Co-op,3599 S Bascom Ave #48,CAMPBELL,CA,95008,470000,1,1.0,CAMPBELL,746,800,1984,176,630,361,Sold,,,http://www.redfin.com/CA/Campbell/3599-S-Bascom-Ave-95008/unit-48/home/1265129,MLSListings,ML81669901,N,Y,37.2616,-121.947503
PAST SALE,February-7-2017,Single Family Residential,616 Weston Dr,CAMPBELL,CA,95008,1045000,3,1.0,CAMPBELL,1124,6552,1953,357,930,,Sold,,,http://www.redfin.com/CA/Campbell/616-Weston-Dr-95008/home/1431977,MLSListings,ML81636370,N,Y,37.2772515,-121.9788682
PAST SALE,January-17-2018,Single Family Residential,251 N Leigh Ave,CAMPBELL,CA,95008,1260000,3,1.0,CAMPBELL,1680,8239,1925,13,750,,Sold,,,http://www.redfin.com/CA/Campbell/251-N-Leigh-Ave-95008/home/1829319,MLSListings,ML81685508,N,Y,37.2905238,-121.9228992
PAST SALE,,Condo/Co-op,207 Watson Dr Apt 2,Campbell,CA,95008,455000,2,1.0,,903,,1971,,504,,,,,http://www.redfin.com/CA/Campbell/207-Watson-Dr-95008/unit-2/home/1707731,,,N,Y,37.2931022,-121.9468421
PAST SALE,March-8-2016,Single Family Residential,1655 Walters Ave,CAMPBELL,CA,95008,800000,2,1.0,CAMPBELL,528,5404,1935,693,1515,,Sold,,,http://www.redfin.com/CA/Campbell/1655-Walters-Ave-95008/home/1337705,MLSListings,ML81547085,N,Y,37.2677393,-121.9790944
PAST SALE,,Single Family Residential,14101 Capri Dr,Los Gatos,CA,95032,165500,2,1.0,,1136,7560,1949,,146,,,,,http://www.redfin.com/CA/Los-Gatos/14101-Capri-Dr-95032/home/1259560,,,N,Y,37.2639,-121.962931
PAST SALE,May-20-2016,Condo/Co-op,21 N 2nd St #303,CAMPBELL,CA,95008,600000,1,1.0,CAMPBELL,873,570,2007,620,687,316,Sold,,,http://www.redfin.com/CA/Campbell/21-N-2nd-St-95008/unit-303/home/113739127,MLSListings,ML81580984,N,Y,37.2874155,-121.9467052
PAST SALE,October-21-2016,Condo/Co-op,573 Valley Forge Way #1,CAMPBELL,CA,95008,437500,2,1.0,CAMPBELL,840,1750,1964,466,521,275,Sold,,,http://www.redfin.com/CA/Campbell/573-Valley-Forge-Way-95008/unit-1/home/108561143,MLSListings,ML81599761,N,Y,37.297627,-121.960349
PAST SALE,October-21-2016,Single Family Residential,1019 Audrey Ave,CAMPBELL,CA,95008,1098000,3,1.0,CAMPBELL,1392,10950,1947,466,789,,Sold,,,http://www.redfin.com/CA/Campbell/1019-Audrey-Ave-95008/home/819139,MLSListings,ML81614028,N,Y,37.2663299,-121.9663697
