SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-19-2016,Condo/Co-op,715 Williamsburg Way Unit C,GILROY,CA,95020,330000,1,1.0,GILROY,921,436,1985,529,358,251,Sold,,,http://www.redfin.com/CA/Gilroy/715-Williamsburg-Way-95020/unit-C/home/720450,MLSListings,ML81591915,N,Y,36.998693,-121.575404
PAST SALE,February-23-2016,Single Family Residential,7500 Miller Ave,GILROY,CA,95020,485000,2,1.0,GILROY,950,4272,1940,707,511,,Sold,,,http://www.redfin.com/CA/Gilroy/7500-Miller-Ave-95020/home/1157932,MLSListings,ML81546194,N,Y,37.0050635,-121.5816374
PAST SALE,September-7-2016,Single Family Residential,0 Magic Spring Dr,GILROY,CA,95020,125000,1,1.0,GILROY,749,91619,1930,510,167,,Sold,,,http://www.redfin.com/CA/Gilroy/301-1st-St-95020/home/56480941,MLSListings,ML81587308,N,Y,37.0138731,-121.5763627
PAST SALE,,Single Family Residential,7750 Eigleberry St,Gilroy,CA,95020,442000,3,1.0,,1032,8700,1900,,428,,,,,http://www.redfin.com/CA/Gilroy/7750-Eigleberry-St-95020/home/1032883,,,N,Y,37.0121219,-121.5721452
PAST SALE,December-29-2017,Single Family Residential,7821 Isabella Way,GILROY,CA,95020,440000,1,1.0,GILROY,818,818,2004,32,538,235,Sold,,,http://www.redfin.com/CA/Gilroy/Isabella-Way-95020/home/1787626,MLSListings,ML81684978,N,Y,37.011334,-121.601611
PAST SALE,October-7-2016,Single Family Residential,341 W 6th St,GILROY,CA,95020,500000,3,1.0,GILROY,1286,9748,1900,480,389,,Sold,,,http://www.redfin.com/CA/Gilroy/341-W-6th-St-95020/home/932630,MLSListings,ML81599110,N,Y,37.0057071,-121.5733572
PAST SALE,July-22-2016,Single Family Residential,680 El Toro Way,GILROY,CA,95020,520100,3,1.0,GILROY,1120,5998,1953,557,464,,Sold,,,http://www.redfin.com/CA/Gilroy/680-El-Toro-Way-95020/home/1435999,MLSListings,ML81590191,N,Y,37.0165821,-121.5826567
PAST SALE,October-24-2017,Single Family Residential,171 Ronan Ave,GILROY,CA,95020,555555,3,1.0,GILROY,988,19240,1935,98,562,,Sold,,,http://www.redfin.com/CA/Gilroy/171-Ronan-Ave-95020/home/1190256,MLSListings,ML81674023,N,Y,37.0254093,-121.5802986
PAST SALE,March-30-2016,Multi-Family (2-4 Unit),7840 Church St,GILROY,CA,95020,637500,6,,GILROY,929,7126,1922,671,686,,Sold,,,http://www.redfin.com/CA/Gilroy/7840-Church-St-95020/home/867035,MLSListings,ML81561346,N,Y,37.013173,-121.573931
PAST SALE,,Single Family Residential,335 Walnut Ln,Gilroy,CA,95020,180000,3,1.0,,1332,7125,1953,,135,,,,,http://www.redfin.com/CA/Gilroy/335-Walnut-Ln-95020/home/1452492,,,N,Y,37.0141239,-121.5661385
PAST SALE,June-27-2016,Single Family Residential,2115 Dunlap Ave,GILROY,CA,95020,775000,2,1.0,GILROY,998,607663,1963,582,777,,Sold,,,http://www.redfin.com/CA/Gilroy/2115-Dunlap-Ave-95020/home/45474612,MLSListings,ML81547546,N,Y,37.025065,-121.535833
PAST SALE,February-22-2017,Mobile/Manufactured Home,8282 Murray Ave #112,GILROY,CA,95020,149500,2,1.0,GILROY,880,,1989,342,170,,Sold,,,http://www.redfin.com/CA/Gilroy/8282-Murray-Ave-95020/unit-112/home/59031345,MLSListings,ML81631539,N,Y,37.0175241,-121.5680239
PAST SALE,January-27-2017,Condo/Co-op,8155 Westwood Dr #1,GILROY,CA,95020,309000,2,1.0,GILROY,826,1125,1979,368,374,225,Sold,,,http://www.redfin.com/CA/Gilroy/8155-Westwood-Dr-95020/unit-1/home/1318398,MLSListings,ML81631392,N,Y,37.0147179,-121.5942399
PAST SALE,January-26-2017,Single Family Residential,10825 1st St,GILROY,CA,95020,569000,3,1.0,GILROY,1150,13499,1948,369,495,,Sold,,,http://www.redfin.com/CA/Gilroy/10825-1st-St-95020/home/1732932,MLSListings,ML81629606,N,Y,37.0542279,-121.5919958
PAST SALE,August-5-2016,Single Family Residential,8190 Carmel St,GILROY,CA,95020,500000,3,1.0,GILROY,864,8681,1952,543,579,,Sold,,,http://www.redfin.com/CA/Gilroy/8190-Carmel-St-95020/home/1234206,MLSListings,ML81580686,N,Y,37.0160953,-121.5808017
PAST SALE,November-2-2017,Condo/Co-op,1271 Juniper Dr #7,GILROY,CA,95020,345000,2,1.0,GILROY,742,,1976,89,465,135,Sold,,,http://www.redfin.com/CA/Gilroy/1271-Juniper-Dr-95020/unit-7/home/1750538,MLSListings,ML81679263,N,Y,37.011444,-121.596175
PAST SALE,,Single Family Residential,7950 Princevalle St,Gilroy,CA,95020,525000,2,1.0,,1100,6650,1941,,477,,,,,http://www.redfin.com/CA/Gilroy/7950-Princevalle-St-95020/home/1490862,,,N,Y,37.0128009,-121.5806093
PAST SALE,July-20-2017,Multi-Family (2-4 Unit),188 Lewis St,GILROY,CA,95020,690000,4,,GILROY,1419,6624,1900,194,486,,Sold,,,http://www.redfin.com/CA/Gilroy/188-Lewis-St-95020/home/1380670,MLSListings,ML81651992,N,Y,37.0101155,-121.5676965
PAST SALE,August-18-2016,Single Family Residential,1501 Bianca Way,GILROY,CA,95020,304500,1,1.0,GILROY,800,801,2003,530,381,215,Sold,,,http://www.redfin.com/CA/Gilroy/1501-Bianca-Way-95020/home/559881,MLSListings,ML81593815,N,Y,37.010394,-121.600365
PAST SALE,January-23-2017,Single Family Residential,7260 Alexander St,GILROY,CA,95020,325000,2,1.0,GILROY,608,4402,1900,372,535,,Sold,,,http://www.redfin.com/CA/Gilroy/7260-Alexander-St-95020/home/1172125,MLSListings,ML81587629,N,Y,37.0052834,-121.5650184
PAST SALE,,Single Family Residential,7760 Forest St,Gilroy,CA,95020,131000,2,1.0,,1450,8520,1953,,90,,,,,http://www.redfin.com/CA/Gilroy/7760-Forest-St-95020/home/752723,,,N,Y,37.0133223,-121.5672279
PAST SALE,April-29-2016,Single Family Residential,7521 Dowdy St,GILROY,CA,95020,560000,2,1.0,GILROY,1206,7000,1922,641,464,,Sold,,,http://www.redfin.com/CA/Gilroy/7521-Dowdy-St-95020/home/1022433,MLSListings,ML81564960,N,Y,37.0071473,-121.5759989
PAST SALE,November-21-2017,Condo/Co-op,7598 Monterey St #330,GILROY,CA,95020,302000,1,1.0,GILROY,762,435,2006,70,396,322,Sold,,,http://www.redfin.com/CA/Gilroy/7598-Monterey-Rd-95020/unit-330/home/12181753,MLSListings,ML81672256,N,Y,37.0094787,-121.5696882
PAST SALE,September-7-2017,Single Family Residential,7810 Church St,GILROY,CA,95020,551000,2,1.0,GILROY,984,3612,1922,145,560,,Sold,,,http://www.redfin.com/CA/Gilroy/7810-Church-St-95020/home/1022144,MLSListings,ML81672179,N,Y,37.0127774,-121.5738726
PAST SALE,January-20-2017,Single Family Residential,3245 Roop Rd,GILROY,CA,95020,1950000,1,1.0,GILROY,550,901256,1950,375,3545,,Sold,,,http://www.redfin.com/CA/Gilroy/3245-Roop-Rd-95020/home/108324092,MLSListings,ML81595191,N,Y,37.0510373,-121.5284575
