SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,530 Broadway,Gilroy,CA,95020,425000,2,1.0,,960,7000,1950,,443,,,,,http://www.redfin.com/CA/Gilroy/530-Broadway-95020/home/1703325,,,N,Y,37.0142135,-121.5796199
PAST SALE,,Single Family Residential,9435 Kern Ave,Gilroy,CA,95020,633500,2,1.0,,960,22800,1935,,660,,,,,http://www.redfin.com/CA/Gilroy/9435-Kern-Ave-95020/home/1772931,,,N,Y,37.030661,-121.591122
PAST SALE,,Single Family Residential,7861 Church St,Gilroy,CA,95020,575000,2,1.0,,1370,7000,1912,,420,,,,,http://www.redfin.com/CA/Gilroy/7861-Church-St-95020/home/1093578,,,N,Y,37.0134024,-121.5747996
PAST SALE,,Single Family Residential,7750 Eigleberry St,Gilroy,CA,95020,442000,3,1.0,,1032,8700,1900,,428,,,,,http://www.redfin.com/CA/Gilroy/7750-Eigleberry-St-95020/home/1032883,,,N,Y,37.0121219,-121.5721452
PAST SALE,,Single Family Residential,50 Monte Vista Way,Gilroy,CA,95020,670000,2,1.0,,820,6560,1941,,817,,,,,http://www.redfin.com/CA/Gilroy/50-Monte-Vista-Way-95020/home/1093631,,,N,Y,37.0060848,-121.5800322
PAST SALE,November-21-2017,Condo/Co-op,7598 Monterey St #330,GILROY,CA,95020,302000,1,1.0,GILROY,762,435,2006,70,396,322,Sold,,,http://www.redfin.com/CA/Gilroy/7598-Monterey-Rd-95020/unit-330/home/12181753,MLSListings,ML81672256,N,Y,37.0094787,-121.5696882
PAST SALE,November-2-2017,Condo/Co-op,1271 Juniper Dr #7,GILROY,CA,95020,345000,2,1.0,GILROY,742,,1976,89,465,135,Sold,,,http://www.redfin.com/CA/Gilroy/1271-Juniper-Dr-95020/unit-7/home/1750538,MLSListings,ML81679263,N,Y,37.011444,-121.596175
PAST SALE,September-27-2017,Single Family Residential,237 Carlyle Ct,GILROY,CA,95020,550000,3,1.0,GILROY,1123,4400,1972,125,490,,Sold,,,http://www.redfin.com/CA/Gilroy/237-Carlyle-Ct-95020/home/1023126,MLSListings,ML81673935,N,Y,37.0247462,-121.5805834
PAST SALE,,Single Family Residential,11150 Guibal Ave,Gilroy,CA,95020,735000,3,1.0,,1219,218671,1982,,603,,,,,http://www.redfin.com/CA/Gilroy/11150-Guibal-Ave-95020/home/1464226,,,N,Y,37.069691,-121.56115
PAST SALE,December-29-2017,Single Family Residential,7821 Isabella Way,GILROY,CA,95020,440000,1,1.0,GILROY,818,818,2004,32,538,235,Sold,,,http://www.redfin.com/CA/Gilroy/Isabella-Way-95020/home/1787626,MLSListings,ML81684978,N,Y,37.011334,-121.601611
PAST SALE,August-25-2017,Mobile/Manufactured Home,8282 Murray Ave,GILROY,CA,95020,84500,1,1.0,GILROY,695,,1979,158,122,,Sold,,,http://www.redfin.com/CA/Gilroy/8282-Murray-Ave-95020/unit-41/home/591404,MLSListings,ML81667934,N,Y,37.0175241,-121.5680239
PAST SALE,October-24-2017,Single Family Residential,171 Ronan Ave,GILROY,CA,95020,555555,3,1.0,GILROY,988,19240,1935,98,562,,Sold,,,http://www.redfin.com/CA/Gilroy/171-Ronan-Ave-95020/home/1190256,MLSListings,ML81674023,N,Y,37.0254093,-121.5802986
PAST SALE,September-18-2017,Single Family Residential,7000 Hanna St,GILROY,CA,95020,535000,3,1.0,GILROY,930,7000,1954,134,575,,Sold,,,http://www.redfin.com/CA/Gilroy/7000-Hanna-St-95020/home/761943,MLSListings,ML81672870,N,Y,36.999149,-121.5704114
PAST SALE,August-28-2017,Single Family Residential,8661 Lilly Ave,GILROY,CA,95020,560000,3,1.0,GILROY,1123,4400,1972,155,499,,Sold,,,http://www.redfin.com/CA/Gilroy/8661-Lilly-Ave-95020/home/1022924,MLSListings,ML81671859,N,Y,37.0233854,-121.5787716
PAST SALE,,Single Family Residential,10920 Center Ave,Gilroy,CA,95020,650000,3,1.0,,1423,24960,1948,,457,,,,,http://www.redfin.com/CA/Gilroy/10920-Center-Ave-95020/home/1788781,,,N,Y,37.0630967,-121.5699558
PAST SALE,,Single Family Residential,7551 Carmel St,Gilroy,CA,95020,452000,4,1.0,,1630,7315,1930,,277,,,,,http://www.redfin.com/CA/Gilroy/7551-Carmel-St-95020/home/1023175,,,N,Y,37.0071654,-121.5773819
PAST SALE,September-15-2017,Condo/Co-op,8155 Westwood Dr #8,GILROY,CA,95020,342000,1,1.0,GILROY,722,1125,1979,137,474,250,Sold,,,http://www.redfin.com/CA/Gilroy/8155-Westwood-Dr-95020/unit-8/home/1021479,MLSListings,ML81671940,N,Y,37.0147179,-121.5942399
PAST SALE,September-12-2017,Single Family Residential,8221 Hanna St,GILROY,CA,95020,630000,3,1.0,GILROY,1132,9380,1953,140,557,,Sold,,,http://www.redfin.com/CA/Gilroy/8221-Hanna-St-95020/home/1696546,MLSListings,ML81674001,N,Y,37.0169053,-121.5790112
PAST SALE,September-9-2017,Single Family Residential,414 E 6th St,GILROY,CA,95020,509000,2,1.0,GILROY,802,4730,1920,143,635,,Sold,,,http://www.redfin.com/CA/Gilroy/414-E-6th-St-95020/home/1573646,MLSListings,ML81669281,N,Y,37.0080781,-121.5635593
PAST SALE,December-28-2017,Condo/Co-op,7598 Monterey St #350,GILROY,CA,95020,295000,1,1.0,GILROY,748,435,2006,33,394,322,Sold,,,http://www.redfin.com/CA/Gilroy/7598-Monterey-Rd-95020/unit-350/home/12181755,MLSListings,ML81675331,N,Y,37.0094787,-121.5696882
PAST SALE,September-7-2017,Single Family Residential,7810 Church St,GILROY,CA,95020,551000,2,1.0,GILROY,984,3612,1922,145,560,,Sold,,,http://www.redfin.com/CA/Gilroy/7810-Church-St-95020/home/1022144,MLSListings,ML81672179,N,Y,37.0127774,-121.5738726
PAST SALE,,Single Family Residential,425 E 7th St,Gilroy,CA,95020,505000,3,1.0,,1360,12750,1915,,371,,,,,http://www.redfin.com/CA/Gilroy/425-E-7th-St-95020/home/1111466,,,N,Y,37.0070394,-121.5625465
