SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-12-2018,Single Family Residential,717 Minnesota Ave,SAN JOSE,CA,95125,1000000,2,1.0,SAN JOSE,990,4497,1939,18,1010,,Sold,,,http://www.redfin.com/CA/San-Jose/717-Minnesota-Ave-95125/home/1327509,MLSListings,ML81686873,N,Y,37.3083724,-121.8900071
PAST SALE,January-16-2018,Single Family Residential,1349 Woodale Ct,SAN JOSE,CA,95127,700000,3,1.0,SAN JOSE,1040,6555,1957,14,673,,Sold,,,http://www.redfin.com/CA/San-Jose/1349-Woodale-Ct-95127/home/1686970,MLSListings,ML81685590,N,Y,37.3505851,-121.8167014
PAST SALE,January-2-2018,Condo/Co-op,801 S Winchester Blvd #3400,SAN JOSE,CA,95128,586500,1,1.0,SAN JOSE,692,892,2005,28,848,267,Sold,,,http://www.redfin.com/CA/San-Jose/801-S-Winchester-Blvd-95117/unit-3400/home/2125394,MLSListings,ML81684343,N,Y,37.3126263,-121.9504446
PAST SALE,January-16-2018,Mobile/Manufactured Home,900 Golden Wheel Park Dr #42,SAN JOSE,CA,95112,130000,1,1.0,SAN JOSE,720,,1965,14,181,,Sold,,,http://www.redfin.com/CA/San-Jose/900-Golden-Wheel-Park-Dr-95112/unit-42/home/144189076,MLSListings,ML81683089,N,Y,37.3745175,-121.8918448
PAST SALE,January-10-2018,Single Family Residential,1667 Willowmont Ave,SAN JOSE,CA,95124,1065000,2,1.0,SAN JOSE,1172,5850,1962,20,909,,Sold,,,http://www.redfin.com/CA/San-Jose/1667-Willowmont-Ave-95124/home/854527,MLSListings,ML81686333,N,Y,37.2645353,-121.9068907
PAST SALE,January-8-2018,Townhouse,4677 Persimmon Pl,SAN JOSE,CA,95129,1000000,2,1.0,SAN JOSE,880,1600,1973,22,1136,330,Sold,,,http://www.redfin.com/CA/San-Jose/4677-Persimmon-Pl-95129/home/1151308,MLSListings,ML81684208,N,Y,37.3166152,-121.985257
PAST SALE,January-12-2018,Condo/Co-op,2857 S Bascom Ave #101,SAN JOSE,CA,95124,446000,1,1.0,SAN JOSE,668,780,1984,18,668,375,Sold,,,http://www.redfin.com/CA/San-Jose/2857-S-Bascom-Ave-95124/unit-101/home/827184,MLSListings,ML81684423,N,Y,37.270769,-121.937645
PAST SALE,,Condo/Co-op,2464 Balme Dr,San Jose,CA,95122,340000,1,1.0,,648,,1984,,525,,,,,http://www.redfin.com/CA/San-Jose/2464-Balme-Dr-95122/home/1568366,,,N,Y,37.315886,-121.837556
PAST SALE,January-3-2018,Single Family Residential,1260 Capitol Ct,SAN JOSE,CA,95127,675000,3,1.0,SAN JOSE,1365,7652,1955,27,495,,Sold,,,http://www.redfin.com/CA/San-Jose/1260-Capitol-Ct-95127/home/893399,MLSListings,ML81686077,N,Y,37.3486692,-121.8249189
PAST SALE,January-22-2018,Condo/Co-op,539 Cedro St,SAN JOSE,CA,95111,463500,2,1.0,SAN JOSE,921,1656,1971,8,503,353,Sold,,,http://www.redfin.com/CA/San-Jose/539-Cedro-St-95111/home/1454291,MLSListings,ML81685885,N,Y,37.2890221,-121.8310534
PAST SALE,,Single Family Residential,274 Lyndale Ave,San Jose,CA,95127,534545,3,1.0,,1222,7155,1949,,437,,,,,http://www.redfin.com/CA/San-Jose/274-Lyndale-Ave-95127/home/887850,,,N,Y,37.3612703,-121.8274281
PAST SALE,,Condo/Co-op,410 Auburn Way Apt 7,San Jose,CA,95129,723000,2,1.0,,924,,1970,,782,,,,,http://www.redfin.com/CA/San-Jose/410-Auburn-Way-95129/unit-7/home/1400501,,,N,Y,37.319486,-121.9817353
PAST SALE,January-24-2018,Condo/Co-op,3327 Shadow Park Pl,SAN JOSE,CA,95121,425000,2,1.0,SAN JOSE,888,435,1988,6,479,340,Sold,,,http://www.redfin.com/CA/San-Jose/3327-Shadow-Park-Pl-95121/home/1080048,MLSListings,ML81683675,N,Y,37.304981,-121.816579
PAST SALE,January-19-2018,Townhouse,3442 Pisces Dr,SAN JOSE,CA,95111,500000,2,1.0,SAN JOSE,921,1460,1971,11,543,353,Sold,,,http://www.redfin.com/CA/San-Jose/3442-Pisces-Dr-95111/home/1699569,MLSListings,ML81687385,N,Y,37.2894073,-121.8305084
PAST SALE,January-5-2018,Single Family Residential,1208 Prevost St,SAN JOSE,CA,95125,1103900,3,1.0,SAN JOSE,1441,6655,1949,25,766,,Sold,,,http://www.redfin.com/CA/San-Jose/1208-Prevost-St-95125/home/1664340,MLSListings,ML81685988,N,Y,37.3125256,-121.8889151
PAST SALE,,Single Family Residential,1376 Suffolk Dr,San Jose,CA,95127,333000,3,1.0,,960,5035,1955,,347,,,,,http://www.redfin.com/CA/San-Jose/1376-Suffolk-Dr-95127/home/894284,,,N,Y,37.3479101,-121.8217557
PAST SALE,January-19-2018,Single Family Residential,1034 Spencer Ave,SAN JOSE,CA,95125,1020000,3,1.0,SAN JOSE,1284,4620,1933,11,794,,Sold,,,http://www.redfin.com/CA/San-Jose/1034-Spencer-Ave-95125/home/1634492,MLSListings,ML81685268,N,Y,37.3137388,-121.8919193
PAST SALE,January-19-2018,Single Family Residential,1361 Blewett Ave,SAN JOSE,CA,95125,1250000,2,1.0,SAN JOSE,1334,6381,1925,11,937,,Sold,,,http://www.redfin.com/CA/San-Jose/1361-Blewett-Ave-95125/home/838817,MLSListings,ML81686443,N,Y,37.3045222,-121.8967815
PAST SALE,January-23-2018,Single Family Residential,77 W Humboldt St,SAN JOSE,CA,95110,761000,2,1.0,SAN JOSE,748,4334,1922,7,1017,,Sold,,,http://www.redfin.com/CA/San-Jose/77-W-Humboldt-St-95110/home/902416,MLSListings,ML81686901,N,Y,37.3177482,-121.8781688
PAST SALE,January-26-2018,Mobile/Manufactured Home,2151 Oakland Rd #517,SAN JOSE,CA,95131,125000,2,1.0,SAN JOSE,768,,1973,4,163,,Sold,,,http://www.redfin.com/CA/San-Jose/2151-Oakland-Rd-95131/unit-517/home/63740808,MLSListings,ML81687188,N,Y,37.3962328,-121.9053495
PAST SALE,,Single Family Residential,4300 Alum Rock Ave,San Jose,CA,95127,250000,2,1.0,,1574,5760,1914,,159,,,,,http://www.redfin.com/CA/San-Jose/4300-Alum-Rock-Ave-95127/home/1490986,,,N,Y,37.3669655,-121.8262987
PAST SALE,January-24-2018,Condo/Co-op,1550 Technology Dr #3069,SAN JOSE,CA,95110,571000,1,1.0,SAN JOSE,831,761,2005,6,687,429,Sold,,,http://www.redfin.com/CA/San-Jose/1550-Technology-Dr-95110/unit-3069/home/2123339,MLSListings,ML81687914,N,Y,37.3635149,-121.9139854
PAST SALE,January-29-2018,Mobile/Manufactured Home,2150 Almaden Rd #72,SAN JOSE,CA,95125,72000,1,1.0,SAN JOSE,640,,1961,1,113,,Sold,,,http://www.redfin.com/CA/San-Jose/2150-Almaden-Rd-95125/unit-72/home/35630741,MLSListings,ML81687941,N,Y,37.2948324,-121.8782353
PAST SALE,January-8-2018,Condo/Co-op,5719 Makati Cir Unit A,SAN JOSE,CA,95123,470000,1,1.0,SAN JOSE,765,,1982,22,614,390,Sold,,,http://www.redfin.com/CA/San-Jose/5719-Makati-Cir-95123/unit-A/home/798203,MLSListings,ML81685601,N,Y,37.2487385,-121.8054983
PAST SALE,January-17-2018,Single Family Residential,251 N Leigh Ave,CAMPBELL,CA,95008,1260000,3,1.0,CAMPBELL,1680,8239,1925,13,750,,Sold,,,http://www.redfin.com/CA/Campbell/251-N-Leigh-Ave-95008/home/1829319,MLSListings,ML81685508,N,Y,37.2905238,-121.9228992
PAST SALE,January-25-2018,Single Family Residential,1325 Prevost St,SAN JOSE,CA,95125,935000,1,1.0,SAN JOSE,798,5740,1946,5,1172,,Sold,,,http://www.redfin.com/CA/San-Jose/1325-Prevost-St-95125/home/1327503,MLSListings,ML81687394,N,Y,37.3106103,-121.8888108
PAST SALE,,Single Family Residential,146 Martha St,San Jose,CA,95112,1412000,2,1.0,,948,6345,1901,,1489,,,,,http://www.redfin.com/CA/San-Jose/146-Martha-St-95112/home/1216353,,,N,Y,37.3238732,-121.8773498
