SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-18-2017,Single Family Residential,1213 Douglas Way,SOUTH SAN FRANCISCO,CA,94080,850000,3,2.0,SOUTH SAN FRANCISCO,1050,4500,1954,165,810,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1213-Douglas-Way-94080/home/1722627,MLSListings,ML81670813,N,Y,37.6680549,-122.4340864
PAST SALE,June-19-2017,Single Family Residential,125 A St,South San Francisco,CA,94080,732000,2,1.0,South San Francisco,860,2500,1941,225,851,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/125-A-St-94080/home/1077190,San Francisco MLS,458199,N,Y,37.6530185,-122.4308935
PAST SALE,April-25-2017,Single Family Residential,2331 Tipperary Ave,SOUTH SAN FRANCISCO,CA,94080,923000,4,2.0,SOUTH SAN FRANCISCO,1500,5635,1963,280,615,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/2331-Tipperary-Ave-94080/home/2044825,MLSListings,ML81642829,N,Y,37.6406617,-122.4529679
PAST SALE,December-15-2017,Townhouse,1341 Mission Rd,SOUTH SAN FRANCISCO,CA,94080,825000,2,2.5,SOUTH SAN FRANCISCO,1290,624,2004,46,640,310,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1341-Mission-Rd-94080/home/1008651,MLSListings,ML81684315,N,Y,37.6665337,-122.4463826
PAST SALE,September-8-2017,Condo/Co-op,3550 Carter Dr #134,SOUTH SAN FRANCISCO,CA,94080,711000,3,2.5,SOUTH SAN FRANCISCO,1644,301820,1979,144,432,442,Sold,,,http://www.redfin.com/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-134/home/1917192,MLSListings,ML81672657,N,Y,37.642108,-122.464802
PAST SALE,March-7-2017,Vacant Land,15 Orange Ave,SOUTH SAN FRANCISCO,CA,94080,700000,,,SOUTH SAN FRANCISCO,,6100,,329,,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/15-Orange-Ave-94080/home/105536462,MLSListings,ML81632471,N,Y,37.6558464,-122.4240165
PAST SALE,,Single Family Residential,611 Commercial Ave,South San Francisco,CA,94080,632000,2,1.0,,850,6000,1905,,744,,,,,http://www.redfin.com/CA/South-San-Francisco/611-Commercial-Ave-94080/home/1705600,,,N,Y,37.6552674,-122.4207974
PAST SALE,February-24-2017,Multi-Family (2-4 Unit),987 Sandra Ct,SOUTH SAN FRANCISCO,CA,94080,1650000,8,,SOUTH SAN FRANCISCO,5031,4879,1969,340,328,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/987-Sandra-Ct-94080/home/1450088,MLSListings,ML81600259,N,Y,37.6625086,-122.4323966
PAST SALE,March-2-2017,Single Family Residential,157 A St,SOUTH SAN FRANCISCO,CA,94080,640000,2,1.0,SOUTH SAN FRANCISCO,860,2500,1941,334,744,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/157-A-St-94080/home/615797,MLSListings,ML81634753,N,Y,37.6525109,-122.430569
PAST SALE,February-1-2017,Single Family Residential,102 Dunman Way,SOUTH SAN FRANCISCO,CA,94080,795000,3,1.0,SOUTH SAN FRANCISCO,1050,5200,1952,363,757,6,Sold,,,http://www.redfin.com/CA/South-San-Francisco/102-Dunman-Way-94080/home/1546149,MLSListings,ML81637411,N,Y,37.6652189,-122.4611272
PAST SALE,March-9-2017,Single Family Residential,11 Crown Cir,SOUTH SAN FRANCISCO,CA,94080,880000,2,2.0,SOUTH SAN FRANCISCO,1190,3022,1984,327,739,351,Sold,,,http://www.redfin.com/CA/South-San-Francisco/11-Crown-Cir-94080/home/1528718,MLSListings,ML81636993,N,Y,37.6636445,-122.4535874
PAST SALE,March-10-2017,Single Family Residential,26 School St,SOUTH SAN FRANCISCO,CA,94080,700000,2,1.0,SOUTH SAN FRANCISCO,800,4000,1944,326,875,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/26-School-St-94080/home/1021480,MLSListings,ML81637691,N,Y,37.662645,-122.4098759
PAST SALE,April-17-2017,Single Family Residential,30 Altura Way,SOUTH SAN FRANCISCO,CA,94080,963000,3,2.0,SOUTH SAN FRANCISCO,1020,4590,1951,288,944,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/30-Altura-Way-94080/home/1561785,MLSListings,ML81641737,N,Y,37.6592931,-122.4453394
PAST SALE,,Single Family Residential,218 Alta Loma Dr,South San Francisco,CA,94080,840000,2,2.0,,1320,5320,1957,,636,,,,,http://www.redfin.com/CA/South-San-Francisco/218-Alta-Loma-Dr-94080/home/1654843,,,N,Y,37.6585405,-122.4405328
PAST SALE,April-21-2017,Condo/Co-op,943 Ridgeview Ct Unit 2-A,SOUTH SAN FRANCISCO,CA,94080,560000,2,1.0,SOUTH SAN FRANCISCO,930,,1979,284,602,300,Sold,,,http://www.redfin.com/CA/South-San-Francisco/943-Ridgeview-Ct-94080/unit-2-A/home/948297,MLSListings,ML81643228,N,Y,37.666913,-122.424012
PAST SALE,June-14-2017,Single Family Residential,293 Gardenside Ave,SOUTH SAN FRANCISCO,CA,94080,750000,3,1.0,SOUTH SAN FRANCISCO,1450,4500,1953,230,517,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/293-Gardenside-Ave-94080/home/1861696,MLSListings,ML81656025,N,Y,37.6657934,-122.4388206
PAST SALE,May-23-2017,Condo/Co-op,1107 Mission Rd #104,SOUTH SAN FRANCISCO,CA,94080,421000,1,1.0,SOUTH SAN FRANCISCO,703,41417,1980,252,599,368,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1107-Mission-Rd-94080/unit-104/home/1558069,MLSListings,ML81646725,N,Y,37.6598818,-122.4376498
PAST SALE,March-16-2017,Single Family Residential,811 La Montagne Pl,SOUTH SAN FRANCISCO,CA,94080,1111000,4,3.5,SOUTH SAN FRANCISCO,2250,2248,2007,320,494,112,Sold,,,http://www.redfin.com/CA/South-San-Francisco/811-La-Montagne-Pl-94080/home/12388359,MLSListings,ML81638527,N,Y,37.666777,-122.4251984
PAST SALE,January-31-2017,Single Family Residential,908 Commercial Ave,SOUTH SAN FRANCISCO,CA,94080,750000,3,1.5,SOUTH SAN FRANCISCO,1110,5400,1947,364,676,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/908-Commercial-Ave-94080/home/1913784,MLSListings,ML81633077,N,Y,37.6579717,-122.4313317
PAST SALE,April-17-2017,Single Family Residential,32 Escanyo Dr,SOUTH SAN FRANCISCO,CA,94080,985000,3,2.0,SOUTH SAN FRANCISCO,1530,9650,1955,288,644,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/32-Escanyo-Dr-94080/home/2036049,MLSListings,ML81644333,N,Y,37.6474212,-122.4475212
PAST SALE,May-5-2017,Single Family Residential,3425 Oakmont Dr,South San Francisco,CA,94080,818000,4,2.0,South San Francisco,1480,5000,1962,270,553,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/3425-Oakmont-Dr-94080/home/1145968,San Francisco MLS,455703,N,Y,37.6418037,-122.461913
PAST SALE,May-8-2017,Single Family Residential,317 Alta Mesa Dr,SOUTH SAN FRANCISCO,CA,94080,930000,3,3.0,SOUTH SAN FRANCISCO,1720,5250,1956,267,541,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/317-Alta-Mesa-Dr-94080/home/1440609,MLSListings,ML81643683,N,Y,37.6515041,-122.4499072
PAST SALE,June-28-2017,Single Family Residential,3667 Georgetown Ct,SOUTH SAN FRANCISCO,CA,94080,950000,3,2.0,SOUTH SAN FRANCISCO,1820,2500,1973,216,522,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/3667-Georgetown-Ct-94080/home/924442,MLSListings,ML81653147,N,Y,37.645489,-122.463067
PAST SALE,June-23-2017,Single Family Residential,3812 Kent Way,SOUTH SAN FRANCISCO,CA,94080,965000,3,2.0,SOUTH SAN FRANCISCO,1500,2425,1971,221,643,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/3812-Kent-Way-94080/home/922204,MLSListings,ML81655397,N,Y,37.647844,-122.460611
PAST SALE,July-6-2017,Condo/Co-op,3550 Carter Dr #93,SOUTH SAN FRANCISCO,CA,94080,610111,2,1.5,SOUTH SAN FRANCISCO,877,301820,1979,208,696,371,Sold,,,http://www.redfin.com/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-93/home/2022485,MLSListings,ML81655908,N,Y,37.642108,-122.464802
PAST SALE,July-12-2017,Condo/Co-op,2230 Gellert Blvd #3204,SOUTH SAN FRANCISCO,CA,94080,815000,2,2.0,SOUTH SAN FRANCISCO,1082,37222,2007,202,753,388,Sold,,,http://www.redfin.com/CA/South-San-Francisco/2230-Gellert-Blvd-94080/unit-3204/home/17307557,MLSListings,ML81655066,N,Y,37.645882,-122.4539396
PAST SALE,May-11-2017,Condo/Co-op,3867 Radburn Dr,SOUTH SAN FRANCISCO,CA,94080,615000,2,1.0,SOUTH SAN FRANCISCO,858,,1971,264,717,275,Sold,,,http://www.redfin.com/CA/South-San-Francisco/3867-Radburn-Dr-94080/unit-160B/home/1755028,MLSListings,ML81641749,N,Y,37.649445,-122.4568901
PAST SALE,July-12-2017,Condo/Co-op,1 Appian Way Unit 714-5,South San Francisco,CA,94080,445000,1,1.0,South San Francisco,720,,1979,202,618,455,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1-Appian-Way-94080/unit-714-5/home/1558008,San Francisco MLS,459002,N,Y,37.6432444,-122.4512117
PAST SALE,July-25-2017,Condo/Co-op,1 Appian Way Unit 706-7,South San Francisco,CA,94080,550000,3,2.0,South San Francisco,1302,,1979,189,422,695,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1-Appian-Way-94080/unit-706-7/home/1499703,San Francisco MLS,459553,N,Y,37.6432444,-122.4512117
PAST SALE,,Townhouse,1 Appian Way Unit 714-9,South San Francisco,CA,94080,610000,2,1.0,,1130,287030,1979,,540,,,,,http://www.redfin.com/CA/South-San-Francisco/1-Appian-Way-94080/unit-714-9/home/947019,,,N,Y,37.6432444,-122.4512117
PAST SALE,June-15-2017,Single Family Residential,2205 Barrington,SOUTH SAN FRANCISCO,CA,94080,948000,4,2.0,SOUTH SAN FRANCISCO,1840,2016,1973,229,515,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/2205-Barrington-Ct-94080/home/914456,MLSListings,ML81647710,N,Y,37.6424743,-122.4520698
PAST SALE,July-7-2017,Single Family Residential,23 Moonlight Ct,SOUTH SAN FRANCISCO,CA,94080,1158000,4,3.5,SOUTH SAN FRANCISCO,2050,2796,1995,207,565,130,Sold,,,http://www.redfin.com/CA/South-San-Francisco/23-Moonlight-Ct-94080/home/1711016,MLSListings,ML81654381,N,Y,37.6418389,-122.4474353
PAST SALE,July-19-2017,Townhouse,3920 Geddes Ct,SOUTH SAN FRANCISCO,CA,94080,607500,2,1.0,SOUTH SAN FRANCISCO,858,36072,1971,195,708,275,Sold,,,http://www.redfin.com/CA/South-San-Francisco/3920-Geddes-Ct-94080/home/1728916,MLSListings,ML81653910,N,Y,37.6489757,-122.4575986
PAST SALE,,Condo/Co-op,1 Appian Way Unit 709-3,South San Francisco,CA,94080,550000,3,2.0,,1357,,1979,,405,,,,,http://www.redfin.com/CA/South-San-Francisco/1-Appian-Way-94080/unit-709-3/home/1877363,,,N,Y,37.6432444,-122.4512117
PAST SALE,June-8-2017,Single Family Residential,2156 Greendale Dr,SOUTH SAN FRANCISCO,CA,94080,885111,4,2.0,SOUTH SAN FRANCISCO,1770,2500,1970,236,500,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/2156-Greendale-Dr-94080/home/922819,MLSListings,ML81650285,N,Y,37.646158,-122.461337
