SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-2-2017,Condo/Co-op,1396 El Camino Real #210,MILLBRAE,CA,94030,795000,2,2.0,MILLBRAE,926,37089,1980,89,859,417,Sold,,,http://www.redfin.com/CA/Millbrae/1396-El-Camino-Real-94030/unit-210/home/1737926,MLSListings,ML81677689,N,Y,37.6107338,-122.4010926
PAST SALE,December-29-2017,Condo/Co-op,1031 Cherry Ave #3,SAN BRUNO,CA,94066,561000,1,1.0,SAN BRUNO,832,176288,1979,32,674,346,Sold,,,http://www.redfin.com/CA/San-Bruno/1031-Cherry-Ave-94066/unit-3/home/1137080,MLSListings,ML81685957,N,Y,37.630209,-122.428338
PAST SALE,October-9-2017,Single Family Residential,213 Outlook Heights Ct,PACIFICA,CA,94044,1330000,4,2.5,PACIFICA,2320,4932,2001,113,573,120,Sold,,,http://www.redfin.com/CA/Pacifica/213-Outlook-Heights-Ct-94044/home/1003060,MLSListings,ML81676199,N,Y,37.6331147,-122.4735997
PAST SALE,January-5-2018,Single Family Residential,360 Alcott Rd,SAN BRUNO,CA,94066,1160000,3,2.0,SAN BRUNO,1160,5992,1958,25,1000,,Sold,,,http://www.redfin.com/CA/San-Bruno/360-Alcott-Rd-94066/home/2058642,MLSListings,ML81685425,N,Y,37.6148475,-122.4336454
PAST SALE,December-13-2017,Single Family Residential,1631 Monterey Dr,SAN BRUNO,CA,94066,1540000,4,3.0,SAN BRUNO,2080,5040,1963,48,740,,Sold,,,http://www.redfin.com/CA/San-Bruno/1631-Monterey-Dr-94066/home/628187,MLSListings,ML81685083,N,Y,37.6213793,-122.4504182
PAST SALE,June-20-2017,Single Family Residential,2391 Evergreen Dr,SAN BRUNO,CA,94066,999000,3,2.0,SAN BRUNO,1230,6050,1956,224,812,,Sold,,,http://www.redfin.com/CA/San-Bruno/2391-Evergreen-Dr-94066/home/1605720,MLSListings,ML81651269,N,Y,37.6345022,-122.446972
PAST SALE,June-12-2017,Single Family Residential,2580 Evergreen Dr,SAN BRUNO,CA,94066,885000,3,2.0,SAN BRUNO,1500,5250,1959,232,590,,Sold,,,http://www.redfin.com/CA/San-Bruno/2580-Evergreen-Dr-94066/home/2059634,MLSListings,ML81652629,N,Y,37.6340797,-122.4498897
PAST SALE,May-26-2017,Single Family Residential,2110 Oakmont Dr,SAN BRUNO,CA,94066,1025000,3,2.0,SAN BRUNO,1510,6400,1962,249,679,,Sold,,,http://www.redfin.com/CA/San-Bruno/2110-Oakmont-Dr-94066/home/1854485,MLSListings,ML81646908,N,Y,37.6343244,-122.4504438
PAST SALE,April-18-2017,Single Family Residential,326 Pacific View Dr,PACIFICA,CA,94044,1351000,4,2.5,PACIFICA,2320,5967,2002,287,582,120,Sold,,,http://www.redfin.com/CA/Pacifica/326-Pacific-View-Dr-94044/home/1338814,MLSListings,ML81641086,N,Y,37.6322364,-122.4739204
PAST SALE,April-21-2017,Single Family Residential,1591 Monterey Dr,SAN BRUNO,CA,94066,1408000,4,2.5,SAN BRUNO,2000,6000,1965,284,704,,Sold,,,http://www.redfin.com/CA/San-Bruno/1591-Monterey-Dr-94066/home/1868806,MLSListings,ML81642198,N,Y,37.6216469,-122.4520698
