SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-15-2017,Condo/Co-op,692 Macabee Way,Hayward,CA,94541,668000,3,3.0,Hayward,1516,,2011,54,441,223,Sold,,,http://www.redfin.com/CA/Hayward/692-Macabee-Way-94541/home/40087039,EBRD/CCAR/Bay East,40804460,N,Y,37.662464,-122.091361
PAST SALE,December-29-2017,Single Family Residential,1145 Tiegen Dr,Hayward,CA,94542,530000,2,1.0,Hayward,846,5670,1948,40,626,,Sold,,,http://www.redfin.com/CA/Hayward/1145-Tiegen-Dr-94542/home/1641617,EBRD/CCAR/Bay East,40803716,N,Y,37.6662467,-122.0726949
PAST SALE,November-30-2017,Townhouse,800 Old Oak Ln #4,Hayward,CA,94541,586000,3,2.5,Hayward,1303,1201,2011,69,450,211,Sold,,,http://www.redfin.com/CA/Hayward/800-Old-Oak-Ln-94541/unit-4/home/22682694,EBRD/CCAR/Bay East,40801289,N,Y,37.6650673,-122.0989584
PAST SALE,January-31-2018,Single Family Residential,1230 Mattox Rd,Hayward,CA,94541,675000,4,3.0,Hayward,1967,22920,1941,7,343,,Sold,,,http://www.redfin.com/CA/Hayward/1230-Mattox-Rd-94541/home/1441011,EBRD/CCAR/Bay East,40795690,N,Y,37.6866997,-122.0982569
PAST SALE,,Vacant Land,2644 Admiral Cir,Hayward,CA,94545,953000,,,,,2570,,,,,,,,http://www.redfin.com/CA/Hayward/2644-Admiral-Cir-94545/home/143117555,,,N,Y,37.6125906,-122.0864692
PAST SALE,December-7-2017,Single Family Residential,28485 Gulfport Cir,HAYWARD,CA,94545,830000,4,2.5,HAYWARD,2134,2261,2008,62,389,172,Sold,,,http://www.redfin.com/CA/Hayward/28485-Gulfport-Cir-94545/home/22812015,MLSListings,ML81683877,N,Y,37.615404,-122.094222
PAST SALE,December-1-2017,Townhouse,2650 Oliver Dr,HAYWARD,CA,94545,475000,3,1.5,HAYWARD,1254,946,1971,68,379,268,Sold,,,http://www.redfin.com/CA/Hayward/2650-Oliver-Dr-94545/home/1867209,MLSListings,ML81682123,N,Y,37.627954,-122.09977
PAST SALE,January-9-2018,Single Family Residential,27790 calaroga Ave,Hayward,CA,94545,752000,4,2.0,Hayward,1359,5300,1955,29,553,,Sold,,,http://www.redfin.com/CA/Hayward/27790-Calaroga-Ave-94545/home/1010281,San Francisco MLS,465607,N,Y,37.6264301,-122.0890158
PAST SALE,December-11-2017,Townhouse,27537 Stromberg Ct,Hayward,CA,94545,482000,2,1.5,Glen Eden,988,912,1970,58,488,268,Sold,,,http://www.redfin.com/CA/Hayward/27537-Stromberg-Ct-94545/home/1696108,EBRD/CCAR/Bay East,40803420,N,Y,37.62557,-122.097287
PAST SALE,,Single Family Residential,27662 La Porte Ave,Hayward,CA,94545,214000,3,2.0,,1119,5300,1955,,191,,,,,http://www.redfin.com/CA/Hayward/27662-La-Porte-Ave-94545/home/1298701,,,N,Y,37.6285075,-122.0837598
PAST SALE,November-22-2017,Townhouse,18015 Silverado Rd,Hayward,CA,94541,525000,3,1.5,Skywest,1314,1188,1973,77,400,415,Sold,,,http://www.redfin.com/CA/Hayward/18015-Silverado-Rd-94541/home/1473307,EBRD/CCAR/Bay East,40802287,N,Y,37.6678992,-122.1241216
PAST SALE,December-1-2017,Townhouse,18015 Sahara Rd,Hayward,CA,94541,505000,2,2.5,Skywest,1270,944,1973,68,398,415,Sold,,,http://www.redfin.com/CA/Hayward/18015-Sahara-Rd-94541/home/1823623,EBRD/CCAR/Bay East,40801972,N,Y,37.6677244,-122.1248294
PAST SALE,January-3-2018,Single Family Residential,1662 Via Helena,San Lorenzo,CA,94580,690000,3,2.0,San Lorenzo Vilg,1691,5200,1969,35,408,10,Sold,,,http://www.redfin.com/CA/San-Lorenzo/1662-Via-Helena-94580/home/1304515,EBRD/CCAR/Bay East,40803452,N,Y,37.6642739,-122.1360655
PAST SALE,,Single Family Residential,326 Rotary St,Hayward,CA,94541,545000,3,1.0,,1038,6180,1950,,525,,,,,http://www.redfin.com/CA/Hayward/326-Rotary-St-94541/home/1584154,,,N,Y,37.6645269,-122.0923601
PAST SALE,,Condo/Co-op,642 Dean St Apt D,Hayward,CA,94541,460000,3,2.0,,1118,,1966,,411,,,,,http://www.redfin.com/CA/Hayward/642-Dean-St-94541/unit-D/home/1283422,,,N,Y,37.6658109,-122.0852514
PAST SALE,December-15-2017,Single Family Residential,21912 Western Blvd,HAYWARD,CA,94541,550000,3,1.0,HAYWARD,1488,5580,1941,54,370,,Sold,,,http://www.redfin.com/CA/Hayward/21912-Western-Blvd-94541/home/1724202,MLSListings,ML81682266,N,Y,37.6757435,-122.0954322
PAST SALE,,Vacant Land,401 Morello Dr,Hayward,CA,94541,653500,,,,,,,,,,,,,http://www.redfin.com/CA/Hayward/401-Morello-Dr-94541/home/143119647,,,N,Y,37.6649323,-122.0943028
PAST SALE,,Vacant Land,2015 Jubilee Dr,Hayward,CA,94541,727500,,,,,,,,,,,,,http://www.redfin.com/CA/Hayward/2015-Jubilee-Dr-94541/home/143119695,,,N,Y,37.6645254,-122.0946318
PAST SALE,,Vacant Land,402 Morello Dr,Hayward,CA,94541,628000,,,,,,,,,,,,,http://www.redfin.com/CA/Hayward/402-Morello-Dr-94541/home/143119699,,,N,Y,37.6649323,-122.0943028
PAST SALE,,Vacant Land,406 Morello Dr,Hayward,CA,94541,638500,,,,,,,,,,,,,http://www.redfin.com/CA/Hayward/406-Morello-Dr-94541/home/143119701,,,N,Y,37.6649323,-122.0943028
PAST SALE,,Vacant Land,3016 Traveler St,Hayward,CA,94541,726500,,,,,,,,,,,,,http://www.redfin.com/CA/Hayward/3016-Traveler-St-94541/home/143119706,,,N,Y,37.6651685,-122.0944532
PAST SALE,November-22-2017,Single Family Residential,26484 Mockingbird Ln,Hayward,CA,94544,550000,3,1.0,Shaefer Park,1047,5130,1952,77,525,,Sold,,,http://www.redfin.com/CA/Hayward/26484-Mockingbird-Ln-94544/home/1349299,EBRD/CCAR/Bay East,40800956,N,Y,37.6410328,-122.085833
PAST SALE,November-20-2017,Single Family Residential,228 Caterina Way,Hayward,CA,94545,735000,4,4.0,Hayward,1876,,2017,79,392,188,Sold,,,http://www.redfin.com/CA/Hayward/228-Caterina-Way-94545/home/112886662,EBRD/CCAR/Bay East,40799168,N,Y,37.6469762,-122.11708
