SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,209 Webster St,Palo Alto,CA,94301,2750000,2,2.0,,1706,5600,1920,,1612,,,,,http://www.redfin.com/CA/Palo-Alto/209-Webster-St-94301/home/812662,,,N,Y,37.4518998,-122.1612907
PAST SALE,September-7-2017,Condo/Co-op,119 Emerson St #119,PALO ALTO,CA,94301,1800000,2,2.0,PALO ALTO,1445,1722,1980,145,1246,867,Sold,,,http://www.redfin.com/CA/Palo-Alto/119-Emerson-St-94301/unit-119/home/143406196,MLSListings,ML81675132,N,Y,37.4480999,-122.16741
PAST SALE,,Condo/Co-op,119 Emerson St,Palo Alto,CA,94301,1800000,2,2.0,,1445,,1980,,1246,,,,,http://www.redfin.com/CA/Palo-Alto/119-Emerson-St-94301/home/589591,,,N,Y,37.4480999,-122.16741
PAST SALE,September-11-2017,Multi-Family (2-4 Unit),323-325 Waverley St,MENLO PARK,CA,94025,2350000,4,,MENLO PARK,2399,7727,1952,141,980,,Sold,,,http://www.redfin.com/CA/Menlo-Park/325-Waverley-St-94025/home/1173984,MLSListings,ML81672192,N,Y,37.453628,-122.170819
PAST SALE,,Single Family Residential,346 Palo Alto Ave,Palo Alto,CA,94301,2030000,2,1.0,,960,4200,1925,,2115,,,,,http://www.redfin.com/CA/Palo-Alto/346-Palo-Alto-Ave-94301/home/1391450,,,N,Y,37.4506944,-122.1671105
PAST SALE,,Single Family Residential,219 Hawthorne Ave,Palo Alto,CA,94301,425000,1,1.0,,866,3250,1923,,491,,,,,http://www.redfin.com/CA/Palo-Alto/219-Hawthorne-Ave-94301/home/1113241,,,N,Y,37.4475052,-122.1664169
PAST SALE,,Condo/Co-op,320 Palo Alto Ave Apt C3,Palo Alto,CA,94301,1590000,2,2.0,,1346,,1974,,1181,,,,,http://www.redfin.com/CA/Palo-Alto/320-Palo-Alto-Ave-94301/unit-C3/home/1094458,,,N,Y,37.4501851,-122.1672037
PAST SALE,October-27-2017,Single Family Residential,295 E Creek Dr,MENLO PARK,CA,94025,3350000,3,2.5,MENLO PARK,2265,7904,1951,95,1479,,Sold,,,http://www.redfin.com/CA/Menlo-Park/295-E-Creek-Dr-94025/home/1498010,MLSListings,ML81679206,N,Y,37.4528357,-122.1696754
PAST SALE,,Single Family Residential,1153 Castle Way,Menlo Park,CA,94025,3900000,3,2.0,,1920,10185,1951,,2031,,,,,http://www.redfin.com/CA/Menlo-Park/1153-Castle-Way-94025/home/1174445,,,N,Y,37.444693,-122.1870441
PAST SALE,September-8-2017,Single Family Residential,1140 Westfield Dr,MENLO PARK,CA,94025,3610000,3,2.5,MENLO PARK,2300,9702,1950,144,1570,,Sold,,,http://www.redfin.com/CA/Menlo-Park/1140-Westfield-Dr-94025/home/1609801,MLSListings,ML81674706,N,Y,37.4435881,-122.1849285
